playerID,year,tmID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ
abrossv01w,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abrossv01w,3,MIN,26,23,846,343,43,131,174,53,42,9,85,70,293,114,132,96,76,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abrossv01w,4,MIN,53,50,1651,657,88,232,320,113,84,19,177,143,609,233,248,152,136,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abrossv01w,5,MIN,57,52,1597,632,89,198,287,142,86,21,182,152,601,231,214,125,142,45,0,3,3,69,23,1,4,5,4,4,1,8,8,22,6,8,8,7,3,0
abrossv01w,6,MIN,52,36,1254,464,61,154,215,127,74,13,133,121,424,161,144,97,135,45,0,5,5,136,43,4,10,14,7,5,3,11,15,45,14,12,10,15,5,0
abrossv01w,7,MIN,53,42,1239,450,46,135,181,105,78,8,123,128,415,158,119,81,135,53,0,2,2,67,20,3,6,9,3,1,2,3,7,23,8,4,2,8,2,0
abrossv01w,8,MIN,65,33,1501,567,73,140,213,114,82,7,141,152,517,208,135,94,147,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abrossv01w,9,CON,68,31,1567,608,97,159,256,139,78,5,129,152,539,231,105,77,166,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsjo01w,4,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aguilel01w,3,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ajavoma01w,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ajavoma01w,10,WAS,34,2,604,273,33,27,60,59,31,6,55,85,284,94,91,72,68,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aldrima01w,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aldrima01w,2,WAS,29,0,272,63,8,16,24,28,9,4,27,30,54,25,22,7,12,6,0,2,0,49,14,1,3,4,7,1,0,1,3,11,5,8,4,3,0,0
alhalta01w,2,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allench01w,9,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amachma01w,2,NYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amachma01w,4,SEA,2,0,3,1,1,0,1,0,0,1,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amachma01w,6,WAS,7,0,47,8,4,10,14,0,5,2,9,3,10,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ambermo01w,3,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderam01w,7,CON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderam01w,7,NYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderch01w,4,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderch01w,5,SAC,26,0,171,42,7,17,24,5,5,5,17,33,44,19,12,4,0,0,1,5,0,29,7,0,3,3,0,0,2,4,7,5,3,2,1,0,0,0
anderch01w,6,SAS,56,0,402,119,21,37,58,10,8,11,42,79,108,44,49,31,0,0,1,7,0,40,9,0,5,5,1,0,2,5,8,7,4,2,1,0,0,0
anderch01w,7,SAS,64,19,900,280,42,82,124,16,11,21,80,152,242,108,83,64,0,0,5,2,0,11,2,0,2,2,1,0,0,1,1,2,1,0,0,0,0,0
anderch01w,8,SAS,57,39,1083,356,56,119,175,26,15,25,84,179,290,142,91,72,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderjo01w,9,CON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderke01w,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderke01w,2,CHA,30,9,434,75,12,34,46,75,25,3,47,53,68,29,18,14,8,3,0,2,2,30,2,2,3,5,5,0,0,4,1,3,1,2,0,0,0,0
anderke01w,3,CHA,48,9,536,87,15,46,61,89,31,3,64,61,84,31,28,22,10,3,0,4,2,37,2,2,3,5,6,1,0,5,2,4,1,2,0,1,0,0
andrame01w,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrame01w,2,CLE,32,18,797,265,32,63,95,75,41,10,65,91,195,89,80,60,75,27,1,6,5,166,21,5,12,17,14,6,3,11,17,33,8,9,5,9,0,0
andrame01w,3,CLE,64,50,1690,417,53,129,182,175,92,20,126,168,366,147,125,90,105,33,1,9,8,238,34,10,16,26,15,8,5,18,26,50,14,9,5,11,1,0
andrame01w,5,CHA,32,16,665,91,17,39,56,67,29,6,41,82,111,34,23,18,26,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anosini01w,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anosini01w,10,MIN,34,34,920,314,78,153,231,45,75,43,42,125,226,99,166,116,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arcaija01w,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arcaija01w,2,HOU,32,32,977,268,36,83,119,60,42,3,53,66,233,109,49,41,45,9,1,6,6,201,50,6,21,27,12,10,0,16,14,47,21,7,6,7,2,0
arcaija01w,3,HOU,64,64,2131,859,85,170,255,154,102,6,136,148,742,326,199,176,111,31,2,8,8,272,79,8,30,38,17,12,0,21,19,81,34,9,8,15,3,0
arcaija01w,4,HOU,64,64,2270,955,91,171,262,180,111,9,154,131,811,345,261,233,103,32,1,5,5,190,68,4,18,22,9,7,1,10,16,69,28,10,9,15,3,0
arcaija01w,6,HOU,34,34,1136,390,24,112,136,67,41,1,50,64,324,151,94,79,37,9,0,3,3,107,37,6,8,14,3,8,0,7,5,31,12,13,12,5,1,0
askamma01w,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
askamma01w,2,MIA,32,32,869,251,96,135,231,29,17,21,49,95,209,85,117,80,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
askamma01w,3,LAS,62,43,1300,325,131,187,318,44,29,32,68,157,267,113,149,98,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
askamma01w,3,MIA,62,43,1300,325,131,187,318,44,29,32,68,157,267,113,149,98,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atkinla01w,7,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atkinla01w,8,SAC,33,1,417,99,25,51,76,22,18,5,34,31,87,38,39,18,17,5,0,2,0,29,6,10,7,17,3,1,2,2,2,9,2,4,2,0,0,0
atkinla01w,9,SAC,61,1,643,157,38,82,120,37,28,10,67,46,134,60,58,32,19,5,0,4,0,36,6,10,7,17,3,2,2,3,2,11,2,4,2,0,0,0
atkinla01w,10,SEA,33,1,299,72,16,42,58,23,15,7,43,20,63,28,23,16,3,0,0,2,0,7,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0
atunrmo01w,9,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augusse01w,7,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augusse01w,8,MIN,34,34,1124,744,15,113,128,50,21,18,71,58,620,283,165,148,85,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augusse01w,9,MIN,68,68,2217,1513,52,212,264,129,62,39,154,116,1203,579,338,299,147,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augusse01w,10,MIN,65,65,2135,1360,65,191,256,162,73,33,135,104,1079,529,291,256,125,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aycocan01w,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aycocan01w,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azizle01w,4,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azzije01w,1,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azzije01w,2,UTA,15,15,559,144,5,36,41,92,12,5,28,43,104,47,43,40,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azzije01w,3,UTA,47,47,1764,420,15,124,139,263,34,15,97,132,288,122,139,128,98,48,1,2,2,75,9,0,3,3,10,1,1,5,7,12,3,1,1,7,2,0
azzije01w,4,SAS,64,64,2356,582,25,142,167,329,49,24,136,191,382,166,200,171,166,79,1,7,7,261,49,2,14,16,44,5,6,13,27,45,16,9,8,26,9,0
badertr01w,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
badertr01w,2,CLE,25,0,201,47,2,9,11,21,17,1,18,16,48,17,6,5,24,8,0,5,0,36,8,0,1,1,1,2,0,1,1,9,3,1,0,3,2,0
badertr01w,3,CLE,44,0,315,68,4,19,23,32,22,1,26,23,68,25,6,5,37,13,0,6,0,40,8,1,1,2,1,2,0,1,1,11,3,1,0,5,2,0
bakersh01w,7,NYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakersh01w,8,LAS,34,16,614,251,23,33,56,35,46,2,50,69,251,97,56,48,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakersh01w,8,NYL,34,16,614,251,23,33,56,35,46,2,50,69,251,97,56,48,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakersh01w,9,IND,61,27,1119,459,40,86,126,112,82,4,115,128,445,162,140,118,67,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakersh01w,10,DET,40,11,615,257,24,68,92,92,45,3,76,74,231,77,118,95,35,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balesal01w,8,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balesal01w,9,ATL,17,0,169,55,12,33,45,2,4,13,7,14,42,24,8,7,0,0,0,4,0,17,0,0,2,2,1,0,0,1,2,4,0,0,0,0,0,0
balesal01w,9,IND,17,0,169,55,12,33,45,2,4,13,7,14,42,24,8,7,0,0,0,4,0,17,0,0,2,2,1,0,0,1,2,4,0,0,0,0,0,0
banchrh01w,1,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baranel01w,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baranel01w,4,NYL,32,30,984,378,40,151,191,63,33,57,62,81,330,141,71,66,80,30,2,3,3,105,44,7,11,18,7,2,2,9,9,33,15,11,8,11,6,0
baranel01w,5,NYL,33,7,850,278,45,136,181,64,36,43,62,69,257,107,35,31,91,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baranel01w,6,NYL,67,40,1898,672,78,349,427,131,73,101,142,157,572,253,88,80,206,86,0,5,5,154,42,7,27,34,10,4,9,12,18,38,15,10,8,13,4,0
barksla01w,2,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barksla01w,3,POR,5,0,35,2,1,5,6,4,2,0,1,3,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barksla01w,4,SAS,22,3,320,102,19,27,46,16,10,7,24,34,111,37,26,23,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnead01w,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnead01w,2,CLE,5,0,18,8,2,0,2,4,0,0,2,2,5,3,4,2,1,0,0,4,0,6,2,0,1,1,2,0,0,1,0,2,1,0,0,1,0,0
barnead01w,3,SEA,8,0,21,10,2,1,3,4,0,0,2,2,6,4,4,2,1,0,0,4,0,6,2,0,1,1,2,0,0,1,0,2,1,0,0,1,0,0
barnead01w,4,SEA,29,17,496,92,45,58,103,28,32,9,25,64,112,38,29,15,4,1,1,2,2,50,10,3,5,8,3,3,0,7,4,9,4,0,0,4,2,0
barnead01w,5,SEA,42,33,889,178,71,96,167,51,43,16,43,100,195,69,50,27,35,13,2,2,2,50,10,3,5,8,3,3,0,7,4,9,4,0,0,4,2,0
barnequ01w,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnequ01w,2,SEA,31,23,705,209,27,57,84,33,19,33,62,103,213,89,56,30,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnequ01w,3,PHO,51,26,934,277,41,77,118,44,28,39,78,132,272,112,83,51,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batkosu01w,6,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batkosu01w,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batteja01w,6,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batteja01w,7,DET,8,0,46,0,0,5,5,3,0,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
battlas01w,6,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
battlas01w,7,NYL,2,0,8,2,0,2,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
battlas01w,8,NYL,35,2,463,145,13,51,64,29,31,3,39,33,143,55,25,20,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
battlas01w,9,NYL,67,7,1212,395,45,143,188,85,66,5,86,82,385,143,83,65,139,44,0,3,0,63,11,0,7,7,4,1,0,1,8,14,5,2,1,2,0,0
battlas01w,10,NYL,68,5,1093,373,50,129,179,80,50,3,76,76,342,126,108,81,123,40,0,9,0,156,30,2,18,20,13,6,1,4,13,36,13,2,1,11,3,0
bauerca01w,1,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bauerca01w,2,WAS,29,18,398,76,20,36,56,14,8,3,28,72,72,29,21,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bauerca01w,3,SAC,44,18,500,91,28,46,74,17,10,4,34,84,89,34,31,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beardal01w,5,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beardal01w,6,WAS,34,34,1025,446,28,115,143,91,69,34,80,98,380,159,149,107,56,21,0,3,3,102,50,2,13,15,9,6,8,10,8,41,18,13,13,4,1,0
beardal01w,7,WAS,64,64,2040,868,53,220,273,181,114,43,143,185,788,314,254,187,157,53,0,3,3,102,50,2,13,15,9,6,8,10,8,41,18,13,13,4,1,0
beardal01w,8,WAS,62,62,2009,1036,48,231,279,188,104,34,153,179,877,387,254,193,203,69,4,2,2,64,30,2,8,10,2,6,2,4,6,36,10,10,9,5,1,0
beardal01w,9,WAS,65,65,2163,1236,48,240,288,197,123,49,184,197,1008,456,299,240,248,84,6,2,2,64,30,2,8,10,2,6,2,4,6,36,10,10,9,5,1,0
beardal01w,10,WAS,66,66,2261,1154,29,228,257,216,119,43,200,216,1013,411,296,234,290,98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beckki01w,9,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bennije01w,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
berezva01w,9,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
berthlu01w,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
berthlu01w,4,CLE,5,0,16,8,3,1,4,0,0,0,0,5,7,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
berthlu01w,5,HOU,27,4,217,92,23,23,46,6,10,4,22,43,59,30,50,32,2,0,0,3,0,13,4,2,2,4,1,1,1,2,5,9,2,0,0,0,0,0
beviltu01w,1,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beviltu01w,2,POR,32,32,796,153,19,76,95,89,41,6,66,93,112,40,72,56,60,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beviltu01w,3,POR,63,63,1584,306,46,137,183,192,100,12,118,195,231,79,143,108,133,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beviltu01w,4,SEA,58,50,1209,237,34,87,121,147,81,9,79,151,180,64,100,71,109,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beviltu01w,5,SEA,58,19,673,142,16,43,59,76,36,4,47,79,112,42,50,35,57,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beviltu01w,6,IND,65,0,610,137,15,37,52,61,52,3,46,78,111,41,50,36,47,19,0,8,0,111,22,3,13,16,11,8,1,9,12,17,8,4,3,7,3,0
beviltu01w,7,IND,65,31,1231,273,18,71,89,109,98,2,77,117,222,87,73,44,142,55,0,12,4,263,49,4,21,25,22,15,2,19,24,42,16,11,8,21,9,0
beviltu01w,8,IND,65,65,1872,417,22,118,140,159,131,1,105,141,347,139,97,62,222,77,0,6,6,214,36,1,14,15,13,8,1,10,19,35,10,13,9,17,7,0
beviltu01w,9,IND,68,68,1900,403,25,127,152,171,127,3,107,160,335,142,75,53,195,66,0,8,8,277,53,5,17,22,21,12,0,8,24,54,15,18,14,31,9,1
beviltu01w,10,IND,64,64,1777,355,27,116,143,157,115,6,88,161,308,130,50,32,178,63,0,9,9,309,64,9,14,23,26,14,0,9,25,68,20,13,11,46,13,1
bibbyje01w,1,NYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bibrzag01w,5,SAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bibrzag01w,7,SAS,24,9,465,159,5,23,28,40,21,7,32,38,151,55,26,23,84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
birdsu01w,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
birdsu01w,4,SEA,32,32,1121,461,17,66,83,191,55,3,109,48,375,151,112,102,142,57,0,2,2,73,28,0,0,0,12,5,0,5,6,22,9,7,7,11,3,0
birdsu01w,5,SEA,66,66,2257,881,39,157,196,412,103,4,219,95,743,306,181,163,282,106,0,2,2,73,28,0,0,0,12,5,0,5,6,22,9,7,7,11,3,0
birdsu01w,6,SEA,68,68,2272,859,44,175,219,405,99,6,197,95,694,306,154,134,286,113,0,8,8,233,68,5,21,26,42,12,0,16,13,61,23,21,16,20,6,0
birdsu01w,7,SEA,64,64,2156,803,43,135,178,360,80,11,174,94,620,281,154,132,249,109,0,11,11,336,95,6,25,31,55,15,0,20,19,94,32,29,23,35,8,0
birdsu01w,8,SEA,64,64,2085,753,45,129,174,338,90,11,175,106,627,267,137,118,256,101,1,6,6,209,65,4,9,13,23,4,2,11,9,69,22,16,12,36,9,0
birdsu01w,9,SEA,63,63,1984,692,32,127,159,305,104,13,155,106,609,255,94,81,286,101,1,5,5,177,71,3,9,12,20,5,2,13,7,60,24,12,9,33,14,0
birdsu01w,10,SEA,62,62,2030,768,22,119,141,312,82,11,155,107,666,290,111,96,270,92,0,5,5,182,92,0,11,11,19,8,0,12,7,74,34,12,12,29,12,0
bjorkte01w,5,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blackch01w,10,CON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blackde01w,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blackde01w,2,MIA,32,32,820,152,23,69,92,98,58,1,50,86,150,57,42,29,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blackde01w,3,MIA,64,64,1766,332,66,152,218,221,140,3,101,155,337,127,90,66,62,12,0,3,3,95,14,7,9,16,11,5,1,4,7,18,7,0,0,3,0,0
blackde01w,4,CON,64,64,1845,333,84,165,249,260,141,7,83,144,347,134,81,62,23,3,1,3,3,95,14,7,9,16,11,5,1,4,7,18,7,0,0,3,0,0
blackde01w,5,CON,66,32,1272,208,57,117,174,183,79,7,50,108,228,88,42,31,6,1,1,4,0,29,8,1,1,2,2,2,0,0,2,10,4,0,0,0,0,0
blodgci01w,1,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blodgci01w,2,SAC,20,0,133,52,1,8,9,3,8,1,13,9,50,20,6,4,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blueni01w,7,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blueni01w,8,WAS,24,0,181,54,7,13,20,36,18,0,18,36,54,14,31,25,12,1,0,1,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
blueni01w,9,WAS,54,1,601,161,20,63,83,84,40,5,55,91,162,49,68,56,39,7,0,1,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
blueni01w,10,WAS,56,23,957,206,28,76,104,121,41,7,79,114,210,68,62,50,59,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blueoc01w,4,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blueoc01w,5,HOU,16,0,37,4,1,1,2,2,0,0,2,3,4,1,4,2,0,0,0,1,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
bobbish01w,9,LAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobbish01w,10,LAS,26,17,552,106,16,48,64,90,25,1,63,40,127,35,22,16,71,20,0,6,6,127,27,3,6,9,18,5,0,8,19,40,10,4,1,19,6,0
boddiwh01w,10,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boltoru01w,1,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boltoru01w,2,SAC,29,29,868,380,42,64,106,57,34,1,45,60,368,133,84,64,160,50,0,2,2,70,39,4,5,9,7,4,0,5,6,34,13,9,9,14,4,0
boltoru01w,3,SAC,60,29,1450,602,76,123,199,112,62,2,84,115,584,206,136,100,270,90,0,7,2,191,94,14,17,31,16,8,0,15,17,78,30,22,21,37,13,0
